,Birth Rate,CO2 Emissions,Days to Start Business,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound
68,0.013000000000000001,5066.818181818182,11.1,8355422427.0,0.08730769230769231,170.07692307692307,0.02107692307692308,0.12307692307692308,76.6923076923077,69.38461538461539,0.46923076923076923,0.18707692307692309,0.6726923076923078,0.1403076923076923,4398326.923076923,0.5262307692307693,482230769.2307692
69,0.008384615384615384,802935.0,25.8,2861327982321.923,0.109,3809.3846153846152,0.0038461538461538464,0.6538461538461539,82.0,76.61538461538461,0.976923076923077,0.1423076923076923,0.6664615384615384,0.19115384615384615,82094264.53846154,0.7369230769230769,40973461538.46154
70,0.03330769230769231,7856.454545454545,15.6,19758803647.46154,0.054615384615384614,45.92307692307692,0.058076923076923075,0.03076923076923077,60.07692307692308,58.15384615384615,0.3384615384615385,0.3995384615384615,0.5667692307692308,0.033538461538461545,22011626.615384616,0.48000000000000004,714846153.8461539
71,0.009923076923076923,95056.0,27.0,240267298756.53845,0.09261538461538461,2029.8461538461538,0.004923076923076923,0.30000000000000004,82.15384615384616,77.07692307692308,0.9538461538461539,0.14607692307692305,0.6700769230769231,0.18407692307692305,11081065.076923076,0.7481538461538461,13002076923.076923
72,0.01553846153846154,582.3636363636364,27.7,1496476309.7,0.06076923076923077,219.3846153846154,0.020000000000000004,0.5384615384615384,71.72727272727273,66.63636363636364,0.7692307692307693,0.30291626602564103,0.6446538461538462,0.05346153846153846,56642.692307692305,0.8325384615384616,657038461.5384614
73,0.019,224.45454545454547,18.125,684605634.0769231,0.06346153846153846,416.38461538461536,0.012461538461538461,0.19230769230769232,74.0,69.15384615384616,0.5923076923076923,0.30053846153846153,0.6240769230769231,0.07507692307692307,103373.15384615384,0.35853846153846153,102230769.23076923
74,0.019230769230769232,7856.454545454545,27.7,17065916293.76923,0.06076923076923077,219.3846153846154,0.020000000000000004,0.4230769230769231,79.61538461538461,74.38461538461539,0.38,0.28907692307692306,0.6454615384615384,0.06553846153846153,158477.15384615384,0.937,657038461.5384614
75,0.034076923076923074,11434.545454545454,36.6,31727656760.307693,0.06638461538461539,159.3846153846154,0.032692307692307694,0.07692307692307693,73.38461538461539,66.38461538461539,0.6923076923076923,0.427,0.5303076923076924,0.043,13049234.153846154,0.4761538461538461,936076923.0769231
76,0.03969230769230769,1257.8181818181818,39.5,3874152080.0,0.05823076923076923,22.615384615384617,0.08315384615384615,0.0,53.76923076923077,52.92307692307692,0.17500000000000002,0.4338461538461538,0.5334615384615385,0.032461538461538465,9930034.923076924,0.33269230769230773,3775000.0
77,0.03984615384615385,200.63636363636363,185.75,637219473.2307693,0.058923076923076925,26.0,0.09407692307692309,0.0,54.0,51.53846153846154,0.26,0.42615384615384616,0.5441538461538462,0.029615384615384616,1458308.076923077,0.4176153846153846,10620000.0
78,0.021846153846153845,1553.090909090909,33.22222222222222,1486010076.0,0.05738461538461538,113.53846153846153,0.034923076923076925,0.2,67.92307692307692,61.76923076923077,0.43076923076923074,0.3666153846153846,0.5961538461538461,0.03746153846153846,767622.0769230769,0.2835384615384615,54461538.461538464
79,0.028384615384615383,1988.6363636363637,171.5,5150477651.923077,0.05938461538461538,33.15384615384615,0.06576923076923077,0.06923076923076923,61.76923076923077,58.30769230769231,0.2,0.37753846153846154,0.580076923076923,0.04246153846153847,9381073.846153846,0.45530769230769236,155000000.0
80,0.028538461538461537,7178.0,32.7,11741643106.923077,0.07953846153846154,131.23076923076923,0.025076923076923077,0.08461538461538462,74.3076923076923,69.46153846153847,0.49230769230769234,0.3913076923076923,0.566923076923077,0.04161538461538462,7055970.692307692,0.4916153846153846,486076923.0769231
81,0.00976923076923077,38617.454545454544,8.4,199824350679.23077,0.06076923076923077,219.3846153846154,0.020000000000000004,0.5769230769230769,85.38461538461539,79.23076923076923,1.4615384615384615,0.14038461538461539,0.7371538461538462,0.12230769230769231,6877330.769230769,1.0,17933769230.76923
82,0.009615384615384616,55609.545454545456,21.8,106179850300.15384,0.07853846153846153,834.1538461538462,0.007230769230769231,0.43076923076923074,77.46153846153847,69.3076923076923,0.9384615384615385,0.15446153846153846,0.6854615384615385,0.16,10073924.461538462,0.6698461538461539,5256307692.307693
83,0.014538461538461538,2160.2727272727275,5.0,13250470624.461538,0.09584615384615384,4180.0,0.0023846153846153848,0.8153846153846154,83.3076923076923,79.76923076923077,1.0153846153846156,0.21853846153846154,0.6624615384615384,0.11884615384615384,303158.23076923075,0.9313846153846155,617076923.0769231
84,0.023,1507000.7272727273,46.2,1068713796655.2307,0.04115384615384616,37.07692307692308,0.05423076923076923,0.03076923076923077,65.84615384615384,62.84615384615385,0.23846153846153845,0.318,0.6341538461538462,0.047846153846153844,1141590576.0769231,0.29584615384615387,9465461538.461538
85,0.020692307692307694,352875.36363636365,95.8,429004623687.2308,0.026538461538461542,51.15384615384615,0.03246153846153846,0.04615384615384616,71.07692307692308,67.07692307692308,0.4230769230769231,0.3000769230769231,0.6510769230769231,0.04892307692307692,227817153.53846154,0.4673076923076923,6297923076.923077
86,0.01853846153846154,479883.9090909091,21.7,269623709383.15384,0.057,265.38461538461536,0.021,0.1,73.46153846153847,70.3076923076923,0.3384615384615385,0.2675384615384615,0.6837692307692307,0.048692307692307694,71064178.23076923,0.680923076923077,1654833333.3333333
87,0.033846153846153845,94832.63636363637,36.666666666666664,114851433549.66667,0.03230769230769231,85.76923076923077,0.032461538461538465,0.016666666666666666,72.53846153846153,66.61538461538461,0.41818181818181815,0.4178461538461538,0.5476923076923078,0.03430769230769231,28097287.615384616,0.6883076923076923,745909090.9090909
